Unnamed: 0,timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses
429040,2020-02-06 16:33:11,-0.0120000000000004,8.224,8.212,-0.0139999999999993,8.23,59.60000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429050,2020-02-06 16:33:21,-0.009999999999998,8.22,8.208,-0.0159999999999982,8.226,59.575,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429060,2020-02-06 16:33:30,-0.0120000000000004,8.214,8.2,-0.0159999999999982,8.218,59.7,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429070,2020-02-06 16:33:40,-0.009999999999998,8.208,8.196,-0.0139999999999993,8.214,59.60000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429080,2020-02-06 16:33:50,-0.009999999999998,8.202,8.19,-0.0139999999999993,8.208,59.55,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429090,2020-02-06 16:34:00,-0.009999999999998,8.196,8.182,-0.0159999999999982,8.2,59.475,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429100,2020-02-06 16:34:10,-0.0120000000000004,8.19,8.178,-0.0139999999999993,8.194,59.400000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429110,2020-02-06 16:34:20,-0.009999999999998,8.186,8.172,-0.0139999999999993,8.19,59.400000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429120,2020-02-06 16:34:30,-0.009999999999998,8.18,8.164,-0.0159999999999982,8.182,59.45,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429130,2020-02-06 16:34:40,-0.009999999999998,8.174,8.16,-0.0159999999999982,8.176,59.275000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429140,2020-02-06 16:34:50,-0.0120000000000004,8.166,8.152,-0.0139999999999993,8.17,59.2,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429150,2020-02-06 16:35:00,-0.009999999999998,8.162,8.148,-0.0159999999999982,8.164,59.275000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429160,2020-02-06 16:35:10,-0.0079999999999991,8.158,8.144,-0.0139999999999993,8.162,59.225,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429170,2020-02-06 16:35:20,-0.009999999999998,8.15,8.136,-0.0139999999999993,8.152,59.175,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429180,2020-02-06 16:35:30,-0.0120000000000004,8.142,8.128,-0.0139999999999993,8.144,59.2,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429190,2020-02-06 16:35:39,-0.009999999999998,8.136,8.124,-0.0159999999999982,8.14,59.1,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429200,2020-02-06 16:35:49,-0.009999999999998,8.132,8.12,-0.0159999999999982,8.134,59.1,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429210,2020-02-06 16:35:59,-0.009999999999998,8.126,8.112,-0.0159999999999982,8.128,59.1,0.0300000000000002,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429220,2020-02-06 16:36:09,-0.009999999999998,8.12,8.108,-0.0139999999999993,8.122,59.1,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429230,2020-02-06 16:36:19,-0.009999999999998,8.114,8.1,-0.0159999999999982,8.116,59.000000000000014,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429240,2020-02-06 16:36:29,-0.009999999999998,8.108,8.096,-0.0159999999999982,8.11,58.89999999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429250,2020-02-06 16:36:39,-0.0120000000000004,8.102,8.09,-0.0159999999999982,8.106,58.82499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429260,2020-02-06 16:36:49,-0.0120000000000004,8.096,8.082,-0.0139999999999993,8.098,58.80000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429270,2020-02-06 16:36:59,-0.0120000000000004,8.09,8.078,-0.0139999999999993,8.092,58.82499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429280,2020-02-06 16:37:09,-0.0120000000000004,8.084,8.072,-0.0159999999999982,8.088,58.875000000000014,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429290,2020-02-06 16:37:19,-0.0120000000000004,8.078,8.066,-0.0159999999999982,8.084,58.85000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429300,2020-02-06 16:37:29,-0.009999999999998,8.074,8.062,-0.0159999999999982,8.076,58.7,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429310,2020-02-06 16:37:38,-0.009999999999998,8.066,8.054,-0.0139999999999993,8.07,58.625,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429320,2020-02-06 16:37:48,-0.009999999999998,8.062,8.048,-0.0159999999999982,8.066,58.7,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429330,2020-02-06 16:37:58,-0.009999999999998,8.058,8.044,-0.0139999999999993,8.06,58.60000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429340,2020-02-06 16:38:08,-0.0120000000000004,8.048,8.036,-0.0159999999999982,8.052,58.60000000000001,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429350,2020-02-06 16:38:18,7.646000000000001,8.044,-0.0240000000000009,-0.0159999999999982,8.046,58.575,5.647500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
429360,2020-02-06 16:38:28,8.712,8.302,-0.0199999999999995,-0.0139999999999993,8.302,58.5,5.815,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
429370,2020-02-06 16:38:38,8.978,8.574,-0.0159999999999982,-0.0159999999999982,8.574,58.5,5.887500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
429380,2020-02-06 16:38:48,8.05,8.752,-0.0159999999999982,-0.0159999999999982,8.754,58.525000000000006,5.672499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
429390,2020-02-06 16:38:58,9.25,8.964,-0.0120000000000004,-0.0139999999999993,8.964,58.5,5.905000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
429400,2020-02-06 16:39:08,9.472,9.2,-0.009999999999998,-0.0139999999999993,9.198,58.60000000000001,5.952500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
429410,2020-02-06 16:39:18,9.678,9.404,-0.009999999999998,-0.0159999999999982,9.402,58.7,6.107499999999998,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
429420,2020-02-06 16:39:28,9.888,9.62,-0.0060000000000002,-0.0159999999999982,9.616,58.875000000000014,6.1800000000000015,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
429430,2020-02-06 16:39:37,10.088,9.828,-0.0079999999999991,-0.0159999999999982,9.822,59.000000000000014,6.105,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
429440,2020-02-06 16:39:47,9.39,9.946,-0.0079999999999991,-0.0159999999999982,9.946,59.125,6.0425,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
429450,2020-02-06 16:39:57,10.476,10.106,-0.0079999999999991,-0.0139999999999993,10.104,59.5,6.259999999999998,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
429460,2020-02-06 16:40:07,-0.0219999999999984,10.1,10.096,-0.0139999999999993,10.1,59.80000000000001,3.7624999999999993,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429470,2020-02-06 16:40:17,-0.0199999999999995,10.06,10.054,-0.0159999999999982,10.058,60.475,3.785,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429480,2020-02-06 16:40:27,-0.0199999999999995,10.026,10.018,-0.0139999999999993,10.024,60.975,3.8225,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429490,2020-02-06 16:40:37,-0.0139999999999993,10.0,9.99,-0.0139999999999993,9.998,61.5,3.774999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429500,2020-02-06 16:40:47,-0.0139999999999993,9.976,9.966,-0.0139999999999993,9.976,62.07499999999999,3.84,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429510,2020-02-06 16:40:57,-0.0139999999999993,9.954,9.944,-0.0139999999999993,9.956,62.575,3.8225,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429520,2020-02-06 16:41:07,-0.009999999999998,9.938,9.924,-0.0139999999999993,9.938,62.87499999999999,3.75,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429530,2020-02-06 16:41:17,-0.0120000000000004,9.92,9.908,-0.0139999999999993,9.922,62.99999999999999,3.774999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429540,2020-02-06 16:41:27,-0.0079999999999991,9.908,9.894,-0.0139999999999993,9.908,63.02499999999999,3.710000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429550,2020-02-06 16:41:37,-0.009999999999998,9.89,9.876,-0.0139999999999993,9.89,62.900000000000006,3.795,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429560,2020-02-06 16:41:46,-0.009999999999998,9.878,9.864,-0.0139999999999993,9.88,62.675,3.735000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429570,2020-02-06 16:41:56,-0.0060000000000002,9.868,9.854,-0.0139999999999993,9.87,62.6,3.77,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429580,2020-02-06 16:42:06,-0.009999999999998,9.852,9.838,-0.0139999999999993,9.854,62.27499999999999,3.6675,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429590,2020-02-06 16:42:16,-0.009999999999998,9.84,9.826,-0.0139999999999993,9.842,62.07499999999999,3.6725,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429600,2020-02-06 16:42:26,-0.009999999999998,9.83,9.816,-0.0139999999999993,9.832,61.94999999999999,3.7075,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429610,2020-02-06 16:42:36,-0.0079999999999991,9.82,9.804,-0.0139999999999993,9.822,61.900000000000006,3.7225,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429620,2020-02-06 16:42:46,-0.009999999999998,9.808,9.794,-0.0139999999999993,9.81,61.675,3.77,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429630,2020-02-06 16:42:56,-0.0079999999999991,9.798,9.784,-0.0139999999999993,9.802,61.675,3.7575,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429640,2020-02-06 16:43:06,-0.0079999999999991,9.788,9.772,-0.0139999999999993,9.788,61.5,3.764999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429650,2020-02-06 16:43:16,-0.0079999999999991,9.78,9.764,-0.0139999999999993,9.78,61.400000000000006,3.69,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429660,2020-02-06 16:43:26,-0.0079999999999991,9.77,9.756,-0.0139999999999993,9.772,61.35,3.7250000000000014,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429670,2020-02-06 16:43:36,-0.0079999999999991,9.76,9.744,-0.0139999999999993,9.762,61.27499999999999,3.69,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429680,2020-02-06 16:43:45,-0.0079999999999991,9.75,9.734,-0.0139999999999993,9.752,61.125,3.692499999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429690,2020-02-06 16:43:55,-0.009999999999998,9.74,9.724,-0.0139999999999993,9.744,61.175,3.754999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429700,2020-02-06 16:44:05,-0.009999999999998,9.732,9.714,-0.0139999999999993,9.732,61.05000000000001,3.702500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429710,2020-02-06 16:44:15,-0.0079999999999991,9.722,9.706,-0.0139999999999993,9.726,61.1,3.665000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429720,2020-02-06 16:44:25,-0.009999999999998,9.712,9.698,-0.0139999999999993,9.716,60.975,3.774999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429730,2020-02-06 16:44:35,-0.0079999999999991,9.708,9.692,-0.0139999999999993,9.71,60.900000000000006,3.7525,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429740,2020-02-06 16:44:45,-0.009999999999998,9.696,9.68,-0.0139999999999993,9.698,60.900000000000006,3.7200000000000006,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429750,2020-02-06 16:44:55,-0.0079999999999991,9.688,9.672,-0.0139999999999993,9.69,60.82499999999999,3.717500000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429760,2020-02-06 16:45:05,-0.0079999999999991,9.678,9.662,-0.0139999999999993,9.68,60.82499999999999,3.705,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429770,2020-02-06 16:45:15,-0.0060000000000002,9.672,9.656,-0.0159999999999982,9.674,60.92500000000001,3.745000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429780,2020-02-06 16:45:25,-0.0079999999999991,9.662,9.648,-0.0120000000000004,9.666,60.775000000000006,3.6525,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429790,2020-02-06 16:45:35,-0.0079999999999991,9.654,9.638,-0.0139999999999993,9.656,60.775000000000006,3.655000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429800,2020-02-06 16:45:44,-0.0079999999999991,9.644,9.63,-0.0139999999999993,9.648,60.775000000000006,3.715,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429810,2020-02-06 16:45:54,-0.0079999999999991,9.634,9.62,-0.0139999999999993,9.64,60.67499999999998,3.705,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429820,2020-02-06 16:46:04,-0.0079999999999991,9.628,9.612,-0.0139999999999993,9.632,60.7,3.692499999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429830,2020-02-06 16:46:14,-0.0079999999999991,9.62,9.606,-0.0139999999999993,9.624,60.80000000000001,3.782499999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429840,2020-02-06 16:46:24,-0.009999999999998,9.61,9.596,-0.0159999999999982,9.614,60.80000000000001,3.685000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429850,2020-02-06 16:46:34,-0.009999999999998,9.602,9.586,-0.0139999999999993,9.604,60.80000000000001,3.735000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429860,2020-02-06 16:46:44,-0.009999999999998,9.592,9.578,-0.0139999999999993,9.596,60.80000000000001,3.735000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429870,2020-02-06 16:46:54,-0.009999999999998,9.584,9.57,-0.0139999999999993,9.59,60.75,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429880,2020-02-06 16:47:04,-0.009999999999998,9.558,9.544,-0.0120000000000004,9.564,60.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429890,2020-02-06 16:47:14,-0.0079999999999991,9.552,9.538,-0.0139999999999993,9.556,60.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429900,2020-02-06 16:47:24,-0.009999999999998,9.544,9.526,-0.0139999999999993,9.546,60.7,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429910,2020-02-06 16:47:34,-0.009999999999998,9.534,9.52,-0.0139999999999993,9.536,60.75,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429920,2020-02-06 16:47:43,-0.0079999999999991,9.528,9.512,-0.0139999999999993,9.53,60.80000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429930,2020-02-06 16:47:53,-0.0079999999999991,9.518,9.504,-0.0139999999999993,9.522,60.775000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429940,2020-02-06 16:48:03,-0.0079999999999991,9.51,9.492,-0.0139999999999993,9.512,60.85000000000001,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429950,2020-02-06 16:48:13,-0.0079999999999991,9.498,9.484,-0.0139999999999993,9.502,60.87499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429960,2020-02-06 16:48:23,-0.009999999999998,9.488,9.472,-0.0139999999999993,9.492,60.87499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429970,2020-02-06 16:48:33,-0.0079999999999991,9.476,9.46,-0.0139999999999993,9.48,60.87499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429980,2020-02-06 16:48:43,-0.0060000000000002,9.464,9.448,-0.0139999999999993,9.468,60.775000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
429990,2020-02-06 16:48:53,-0.009999999999998,9.454,9.438,-0.0139999999999993,9.458,60.80000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430000,2020-02-06 16:49:03,-0.009999999999998,9.44,9.426,-0.0139999999999993,9.444,60.82499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430010,2020-02-06 16:49:13,-0.009999999999998,9.43,9.414,-0.0139999999999993,9.436,60.775000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430020,2020-02-06 16:49:23,-0.009999999999998,9.424,9.408,-0.0139999999999993,9.426,60.900000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430030,2020-02-06 16:49:33,-0.009999999999998,9.416,9.4,-0.0139999999999993,9.418,60.94999999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430040,2020-02-06 16:49:42,-0.009999999999998,9.404,9.39,-0.0139999999999993,9.408,60.87499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430050,2020-02-06 16:49:52,-0.009999999999998,9.396,9.38,-0.0159999999999982,9.398,60.87499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430060,2020-02-06 16:50:02,-0.0079999999999991,9.37,9.356,-0.0139999999999993,9.374,60.80000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430070,2020-02-06 16:50:12,-0.0120000000000004,9.348,9.334,-0.0139999999999993,9.35,60.80000000000001,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430080,2020-02-06 16:50:22,-0.009999999999998,9.342,9.326,-0.0139999999999993,9.346,60.775000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430090,2020-02-06 16:50:32,-0.0079999999999991,9.332,9.316,-0.0139999999999993,9.338,60.775000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430100,2020-02-06 16:50:42,-0.0120000000000004,9.32,9.304,-0.0139999999999993,9.328,60.7,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430110,2020-02-06 16:50:52,-0.009999999999998,9.314,9.3,-0.0139999999999993,9.32,60.7,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430120,2020-02-06 16:51:02,-0.0079999999999991,9.306,9.292,-0.0139999999999993,9.312,60.7,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430130,2020-02-06 16:51:12,-0.0079999999999991,9.302,9.284,-0.0139999999999993,9.304,60.85000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430140,2020-02-06 16:51:22,-0.009999999999998,9.29,9.274,-0.0139999999999993,9.294,60.80000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430150,2020-02-06 16:51:32,-0.009999999999998,9.28,9.266,-0.0139999999999993,9.284,60.80000000000001,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430160,2020-02-06 16:51:42,-0.009999999999998,9.272,9.258,-0.0139999999999993,9.276,60.72500000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430170,2020-02-06 16:51:51,-0.0120000000000004,9.254,9.24,-0.0139999999999993,9.26,60.775000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430180,2020-02-06 16:52:01,-0.009999999999998,9.244,9.232,-0.0139999999999993,9.252,60.75,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430190,2020-02-06 16:52:11,-0.009999999999998,9.236,9.222,-0.0139999999999993,9.242,60.80000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430200,2020-02-06 16:52:21,-0.009999999999998,9.226,9.212,-0.0139999999999993,9.234,60.72500000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430210,2020-02-06 16:52:31,-0.009999999999998,9.22,9.204,-0.0139999999999993,9.224,60.650000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430220,2020-02-06 16:52:41,-0.009999999999998,9.208,9.194,-0.0139999999999993,9.214,60.67499999999998,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430230,2020-02-06 16:52:51,-0.009999999999998,9.2,9.186,-0.0139999999999993,9.206,60.55,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430240,2020-02-06 16:53:01,-0.009999999999998,9.188,9.174,-0.0139999999999993,9.194,60.55,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430250,2020-02-06 16:53:11,-0.009999999999998,9.18,9.164,-0.0139999999999993,9.184,60.475,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430260,2020-02-06 16:53:21,-0.009999999999998,9.172,9.156,-0.0139999999999993,9.174,60.45,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430270,2020-02-06 16:53:31,-0.0079999999999991,9.164,9.148,-0.0139999999999993,9.168,60.5,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430280,2020-02-06 16:53:41,-0.009999999999998,9.154,9.14,-0.0139999999999993,9.158,60.5,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430290,2020-02-06 16:53:50,-0.0079999999999991,9.142,9.126,-0.0139999999999993,9.146,60.5,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430300,2020-02-06 16:54:00,-0.0120000000000004,9.118,9.104,-0.0139999999999993,9.122,60.45,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430310,2020-02-06 16:54:10,-0.009999999999998,9.09,9.074,-0.0120000000000004,9.094,60.400000000000006,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430320,2020-02-06 16:54:20,-0.009999999999998,9.082,9.066,-0.0139999999999993,9.086,60.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430330,2020-02-06 16:54:30,-0.0079999999999991,9.07,9.056,-0.0139999999999993,9.078,60.400000000000006,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430340,2020-02-06 16:54:40,-0.009999999999998,9.064,9.048,-0.0139999999999993,9.07,60.3,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430350,2020-02-06 16:54:50,-0.0079999999999991,9.058,9.04,-0.0139999999999993,9.064,60.225,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430360,2020-02-06 16:55:00,-0.009999999999998,9.048,9.032,-0.0139999999999993,9.054,60.325,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430370,2020-02-06 16:55:10,-0.0079999999999991,9.042,9.024,-0.0159999999999982,9.046,60.3,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430380,2020-02-06 16:55:20,-0.0079999999999991,9.032,9.018,-0.0139999999999993,9.036,60.27499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430390,2020-02-06 16:55:30,-0.0079999999999991,9.024,9.01,-0.0139999999999993,9.026,60.25,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430400,2020-02-06 16:55:40,-0.009999999999998,9.014,9.0,-0.0139999999999993,9.018,60.2,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430410,2020-02-06 16:55:49,-0.009999999999998,9.006,8.992,-0.0139999999999993,9.01,60.125,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430420,2020-02-06 16:55:59,-0.0079999999999991,8.998,8.986,-0.0139999999999993,9.002,60.225,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430430,2020-02-06 16:56:09,-0.009999999999998,8.988,8.974,-0.0139999999999993,8.99,60.175,0.0324999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430440,2020-02-06 16:56:19,-0.009999999999998,8.98,8.966,-0.0159999999999982,8.982,60.14999999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430450,2020-02-06 16:56:29,-0.0120000000000004,8.972,8.958,-0.0139999999999993,8.976,60.07499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430460,2020-02-06 16:56:39,-0.009999999999998,8.964,8.948,-0.0159999999999982,8.964,60.02499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430470,2020-02-06 16:56:49,-0.0120000000000004,8.95,8.936,-0.0139999999999993,8.954,60.000000000000014,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430480,2020-02-06 16:56:59,-0.009999999999998,8.946,8.93,-0.0139999999999993,8.948,59.89999999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430490,2020-02-06 16:57:09,-0.009999999999998,8.938,8.924,-0.0139999999999993,8.938,59.80000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430500,2020-02-06 16:57:19,-0.009999999999998,8.93,8.914,-0.0139999999999993,8.932,59.87499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
430510,2020-02-06 16:57:29,-0.009999999999998,8.92,8.906,-0.0159999999999982,8.924,59.7,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
